ano_trabajo;título profesional;Categoría de Trabajo;moneda_salario;salario;salario_en_usd;residencia_empleado;nivel_de_experiencia;Tipo_de_empleo;escenario _de_trabajo;Ubicación_de_la_compañía;tamaño de la empresa
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;150000;150000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;204500;204500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;142200;142200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;145000;145000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;87000;87000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;135000;135000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;219000;219000;Estados Unidos;Nivel medio;Full-time;Híbrido;Estados Unidos;L
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;175000;175000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;140000;140000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;204500;204500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;142200;142200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;204500;204500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;142200;142200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;261500;261500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de aprendizaje automático;Aprendizaje automático e IA;USD;134500;134500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;L
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;220000;220000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;150000;150000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;260000;260000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;235000;235000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;221000;221000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;180000;180000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;185000;185000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;145000;145000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;158900;158900;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;132400;132400;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;165400;165400;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;127300;127300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;205920;205920;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;171600;171600;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;205920;205920;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de Infraestructura de Aprendizaje Automático;Aprendizaje automático e IA;USD;171600;171600;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de aprendizaje automático;Aprendizaje automático e IA;USD;204500;204500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Modelador de aprendizaje automático;Aprendizaje automático e IA;USD;142200;142200;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;224400;224400;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;138700;138700;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;166000;166000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;73100;73100;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;212000;212000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;93300;93300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;150000;150000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;100000;100000;Estados Unidos;Nivel medio;Full-time;Remoto;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;190000;190000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;170000;170000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Investigador de aprendizaje automático;Aprendizaje automático e IA;USD;210000;210000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;S
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;180514;180514;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;108308;108308;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;240000;240000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;157250;157250;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;250000;250000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;200000;200000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;169000;169000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;105500;105500;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;300000;300000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;222000;222000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;280000;280000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;182750;182750;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;180000;180000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;140000;140000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;180514;180514;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;108308;108308;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;163800;163800;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;126000;126000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;325000;325000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;171000;171000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;220000;220000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;170000;170000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;240000;240000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;157250;157250;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;200000;200000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;170000;170000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;200000;200000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;120000;120000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;165000;165000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;145000;145000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;165000;165000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;145000;145000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;170000;170000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;125000;125000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;222000;222000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;138000;138000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;292000;292000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;164500;164500;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;292200;292200;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;164500;164500;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;230000;230000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;220000;220000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;220000;220000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;170000;170000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;200000;200000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;S
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;125000;125000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;S
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;225000;225000;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Científico de aprendizaje automático;Aprendizaje automático e IA;USD;165750;165750;Estados Unidos;Senior;Full-time;Remoto;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;217600;217600;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;145000;145000;Estados Unidos;Nivel medio;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;302000;302000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;189000;189000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;180000;180000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;90000;90000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;272000;272000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero de software de aprendizaje automático;Aprendizaje automático e IA;USD;170000;170000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero ML;Aprendizaje automático e IA;USD;276000;276000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero ML;Aprendizaje automático e IA;USD;174000;174000;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero ML;Aprendizaje automático e IA;USD;331640;331640;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero ML;Aprendizaje automático e IA;USD;267720;267720;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
2023;Ingeniero ML;Aprendizaje automático e IA;USD;220000;220000;Estados Unidos;Nivel Básico;Full-time;En persona;Estados Unidos;M
2023;Ingeniero ML;Aprendizaje automático e IA;USD;130000;130000;Estados Unidos;Nivel Básico;Full-time;En persona;Estados Unidos;M
2023;Ingeniero ML;Aprendizaje automático e IA;USD;336300;336300;Estados Unidos;Senior;Full-time;En persona;Estados Unidos;M
